type,price,quantity,date,balance,profit,Metric,Value
short,2330.889892578125,0.8611095437161493,2023-10-05,98350.42506067615,-1649.5749393238511,,
partial_exit,2330.889892578125,0.43055477185807467,2023-10-05,99354.00082660142,-645.9991733985808,,
partial_exit,2359.18994140625,0.21527738592903733,2023-10-06,99861.88107009744,-138.11892990255728,,
full_exit,2374.22998046875,0.21527738592903733,2023-10-09,100372.9990938871,372.9990938871051,,
short,2387.760009765625,0.8407293755098898,2023-10-10,98365.53911200937,-1634.46088799063,,
partial_exit,2387.760009765625,0.4203646877549449,2023-10-10,99369.26910294824,-630.7308970517624,,
partial_exit,2397.699951171875,0.21018234387747245,2023-10-11,99873.22329860044,-126.77670139956172,,
full_exit,2380.169921875,0.21018234387747245,2023-10-12,100373.49299160679,373.4929916067922,,
short,2262.550048828125,0.887259868957106,2023-10-26,98366.02313177465,-1633.9768682253489,,
partial_exit,2262.550048828125,0.443629934478553,2023-10-26,99369.75806169072,-630.2419383092783,,
partial_exit,2250.7099609375,0.2218149672392765,2023-10-27,99868.9992179412,-131.0007820588071,,
full_exit,2277.139892578125,0.2218149672392765,2023-10-30,100374.10292861266,374.1029286126577,,
short,2292.3798828125,0.8757196281574814,2023-10-31,98366.62087004041,-1633.3791299595905,,
partial_exit,2292.3798828125,0.4378598140787407,2023-10-31,99370.36189932654,-629.6381006734591,,
partial_exit,2315.2900390625,0.21892990703937035,2023-11-01,99877.24813234767,-122.7518676523323,,
full_exit,2359.77001953125,0.21892990703937035,2023-11-02,100393.87236335794,393.8723633579357,,
short,2384.639892578125,0.8420044693189989,2023-11-03,98385.99491609077,-1614.0050839092291,,
partial_exit,2384.639892578125,0.42100223465949943,2023-11-03,99389.93363972435,-610.066360275654,,
partial_exit,2386.159912109375,0.21050111732974972,2023-11-06,99892.22296735083,-107.77703264917363,,
full_exit,2394.010009765625,0.21050111732974972,2023-11-07,100396.1647493051,396.16474930509867,,
short,2395.409912109375,0.8382378668617698,2023-11-08,98388.241454319,-1611.7585456810048,,
partial_exit,2395.409912109375,0.4191189334308849,2023-11-08,99392.20310181205,-607.796898187953,,
partial_exit,2375.080078125,0.20955946671544246,2023-11-09,99889.9236163904,-110.07638360960118,,
full_exit,2411.2900390625,0.20955946671544246,2023-11-10,100395.2322710726,395.23227107260027,,
short,2409.4599609375,0.8333421920155891,2023-11-13,98387.32762565115,-1612.6723743488546,,
partial_exit,2409.4599609375,0.41667109600779456,2023-11-13,99391.27994836187,-608.7200516381272,,
partial_exit,2459.0400390625,0.20833554800389728,2023-11-14,99903.58540246349,-96.41459753650997,,
full_exit,2463.3701171875,0.20833554800389728,2023-11-15,100416.79296576418,416.7929657641798,,
,,,,,,Total Return,0.0041679296576417986
,,,,,,Annualized Return,0.0013588228856922235
,,,,,,Annualized Volatility,0.05845911005980296
,,,,,,Max Drawdown,-0.020201291702909074
,,,,,,Sharpe Ratio,-0.3188754857068142
