date,balance,Type,type,price,quantity,date,Type,Metric,Value,Type,Date,Date,Open,High,Low,Close,Adj Close,Volume,bb_upper,bb_lower,kc_upper,kc_lower,chaikin,sma_100,signal_long,signal_short,buy_signal,sell_signal,Type
2022-08-04,69229.04601524075,Performance,sell,19213.19921875,0.07225449354435927,2021-05-03,Trade History,,,,,2022-08-04,19573.099609375,19619.099609375,19538.099609375,19577.0,19577.0,250540000.0,19794.360631842013,18268.609094720487,19704.00385748715,18741.944369244608,120021437.98581886,20371.8319921875,0.0,0.0,,,Data with Signals
2022-08-05,69271.86097722758,Performance,sell,19213.19921875,0.07097567695930294,2021-05-03,Trade History,,,,,2022-08-05,19471.30078125,19620.099609375,19443.30078125,19620.099609375,19620.099609375,238711500.0,19864.29594520373,18254.363820421273,19729.68894397647,18791.902234376073,168456286.47611618,20356.22498046875,0.0,0.0,,,Data with Signals
2022-08-08,70649.36938098872,Performance,buy,19188.0,0.0721148841975192,2021-05-04,Trade History,,,,,2022-08-08,19666.900390625,19768.0,19661.80078125,19669.19921875,19669.19921875,243324500.0,19938.94408637613,18244.34556206137,19752.099520740612,18847.28282514978,106322131.5889206,20341.03896484375,0.0,0.0,,,Data with Signals
2022-08-09,70597.86798980496,Performance,sell,19188.0,0.07122500160178287,2021-05-04,Trade History,,,,,2022-08-09,19693.599609375,19699.80078125,19540.19921875,19578.30078125,19578.30078125,216384000.0,19992.492199567056,18266.947448870447,19765.947557455795,18886.503285254563,35261269.124744415,20322.13396484375,0.0,0.0,,,Data with Signals
2022-08-10,69185.91063000886,Performance,buy,19310.69921875,0.07163898525713806,2021-05-05,Trade History,,,,,2022-08-10,19743.599609375,19911.0,19716.30078125,19885.900390625,19885.900390625,264927000.0,20086.44435592583,18293.72537063667,19840.74291656715,18918.312682194606,65546567.7841835,20303.2809765625,0.0,0.0,,,Data with Signals
2022-08-11,67802.19241740869,Performance,buy,19291.0,0.07027789739797406,2021-05-06,Trade History,,,,,2022-08-11,20014.19921875,20100.599609375,19961.099609375,19991.900390625,19991.900390625,268131000.0,20179.240630110944,18338.599213639056,19896.033955763138,18979.664041330834,24336661.768527985,20285.01498046875,0.0,0.0,,,Data with Signals
2022-08-12,67848.78253222677,Performance,sell,19291.0,0.07074260006780733,2021-05-06,Trade History,,,,,2022-08-12,20051.400390625,20188.599609375,20021.30078125,20179.80078125,20179.80078125,230349300.0,20251.13848396164,18451.771476975857,19960.525885571406,19056.496260608852,70849135.10522842,20266.7219921875,0.0,0.0,,,Data with Signals
2022-08-15,69345.5155792797,Performance,buy,19472.69921875,0.06963134360863568,2021-05-07,Trade History,,,,,2022-08-15,20061.400390625,20199.19921875,20023.099609375,20180.599609375,20180.599609375,272053600.0,20296.25542235806,18585.26449951694,20015.02807057651,19130.01093965801,151713210.15038872,20247.783984375,0.0,0.0,,,Data with Signals
2022-08-16,69392.20184292943,Performance,sell,19472.69921875,0.07215211979217617,2021-05-07,Trade History,,,,,2022-08-16,20182.19921875,20287.19921875,20166.5,20270.0,20270.0,223800800.0,20360.246049614987,18688.713911322513,20062.301438854938,19215.59099897629,221917035.59532738,20231.1619921875,0.0,0.0,,,Data with Signals
2022-08-17,68004.35780607084,Performance,buy,19361.900390625,0.07008051426985933,2021-05-10,Trade History,,,,,2022-08-17,20191.69921875,20252.0,20130.80078125,20181.400390625,20181.400390625,225969400.0,20423.61399143549,18749.71608668951,20100.158333071136,19281.058708895216,218597849.96798325,20213.5969921875,0.0,0.0,,,Data with Signals
